"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD039280","LD066016","HSS-8078556","CZP6PW3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Ty Watson House site","1","VIHATRP20230918-032","11/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD066188","LD066188","HSS-1047296","7805VZ3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","Team Room","1","INC3266344","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD028571","LD028571-M1","HSS-8072141","BHDRVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Room 21","1","VIHATRP20230213-022","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC032107","PC032107-M1","HSS-8058649","CJPKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2515 (Reports Room B)","2","VIHATRP20220505-004","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC066012","MJ025QXY","","CNK4440PRC","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2258","","","","NTT-Deskside Services-WestCoast-Staffed"
"LD063392","LD063392","HSS-1042722","30JTVP3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","WFH","1","REQ0951495-RITM1000686-SCTASK1588295","08/31/2031","NTT-Deskside Services-WestCoast-Local"
"","LD060905","HSS-1034770","7K0LGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services","Main Building","15","1","REQ0563681-RITM0591949-SCTASK0953585","07/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC032075","PC032075","HSS-8089617","2VCJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2450","2","VIHATRP20240909-067","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC077229","5HKSVP3","HSS-1988384","5HKSVP3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","","1","DMND0004201","05/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC033751","PC033751","HSS-8086284","JLZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2462 - Core Lab","2","VIHATRP20240429-059","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD066241","LD066241","HSS-8073758","JN8QQT3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","7","1","VIHATRP20230417-023","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD071982","LD059222","HSS-1030460","CDJKGC3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","'-","1","REQ0361807-RITM0378911-SCTASK0586332","11/30/2029","NTT-Deskside Services-WestCoast-Local"
"PC040024","52CKRH3","HSS-1984834","52CKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2905 - Nursery","","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC031604","PC031604","HSS-8086315","7PK4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2161","2","VIHATRP20240429-076","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC100057","PC100057","HSS-1041057-M1","48SMVF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - Expansion","","REQ0831222-RITM0873341-SCTASK1379803","01/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC075784","PC075784","HSS-1940283","CV0LG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"LD055187","LD055187","HSS-8092526","4BKKG14","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","1","1","VIHATRP20250310-053","06/30/2033","NTT-Deskside Services-WestCoast-Local"
"PC033745","PC033745","HSS-8089616","BYCJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2465 at Hematology teaching microscope-back area","2","VIHATRP20240909-066","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC077223","PC078681","HSS-1044283","DLR6PW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","","WC2514","2","REQ1110102-RITM1168312-SCTASK1868512","12/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD036938LEG","LD036938","HSS-8009376-M1","V1F95165","VIHA-BAM-Bamfield Health Centre-Main Building-1st Floor","Main Building","Reception","1","","12/31/2019","NTT-Deskside Services-WestCoast-Remote"
"LD038209","LD038209","HSS-8058703","34SJRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","12","1","VIHATRP20220505-043","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD028692","LD028692","HSS-8073792","CGZPQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","19","1","VIHATRP20230417-044","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"TD030560","TD030560","HSS-1045514","BDS6PW3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","4","1","REQ1228514-RITM1294344-SCTASK2074751","04/30/2032","NTT-Deskside Services-WestCoast-Local"
"LD039282","LD065378","HSS-8058681","2ZTKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","23 - on desk outside of 23","1","VIHATRP20220505-027","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC075781","PC075781","HSS-1940276","7LSMG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"PC031594","PC031594","HSS-8058665","3ZJKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2345","","VIHATRP20220505-018","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD101480","LD100751","HSS-8058653","7ZJKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2403","2","VIHATRP20220505-009","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC107245","PC033773-M1","PC033773","DS170N3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","1","1","VIHATRP20221114-020","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC033276","PC033276","HSS-8086326","JPZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2345","2","VIHATRP20240429-086","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD066072","LD066228","HSS-8073768","H5FQQT3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","Team Room","1","VIHATRP20230417-030","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD080068","LD067464-M1","HSS-1973832","2M4HGC3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","Team Room","1","REQ1209213-RITM1273642-SCTASK2075376","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"PC033746","PC033746","HSS-8086304","D505VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCLab","2","VIHATRP20240429-069","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC040907","PC040907-M2","HSS-8091248","GJ5LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2287","2","VIHATRP20240909","01/31/2033","NTT-Deskside Services-WestCoast-Staffed"
"PC034080","PC034080","HSS-8072170","2F7RVP3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","Clinic Rm 5","","VIHATRP20230213-040","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC031589","PC031589","HSS-8072121","5PPSVP3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Clinic Room 1","","VIHATRP20230213-003","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"","99683","99683","VNACG29","VIHA-TGH-Tofino General Hospital","","","","","10/31/2016","NTT-Deskside Services-WestCoast-Remote"
"PC049243","PC049243","HSS-8089601","6S2JTY3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","10","1","VIHATRP20240909-057","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"LD027217","LD027217","HSS-8086322","8SK4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2104","2","VIHATRP20240429-082","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD034597","LD031378","HSS-8024958","3DJKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","17","1","VIHATRP20211025-011","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD038210","LD033692-M2","HSS-8058719","J3SJRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","5","1","VIHATRP20220505-051","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC077217","PC077217-m1","HSS-1984841","FZGKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2515 (Reports Room B)","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC077220","PC077220","HSS-1984815","JDVJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedSur - Nursing Station - A Side Desk","","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD065793","LD034332","LD034332","FMG60N3","VIHA-WCMHAS-West Coast Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Office","1","VIHATRP20221114-006","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"LD026442","LD026442-M1","HSS-1972934","D9TKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","6","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD100152","LD100152","HSS-1040085","JZ7HRH3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Natasha's Office","1","REQ0787823-RITM0827671-SCTASK1308130","11/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD023707","LD023707","HSS-8095838","5M6MG14","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Physio","1","ISLHTRP20250922-012","09/30/2030","NTT-Deskside Services-WestCoast-Remote"
"PC033287","PC033287","HSS-8086275","4DF4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2115","2","VIHATRP20240429-049","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD038046","LD041016","HSS-8023497","D78HGC3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Room 22","1","VIHATRP20210809-041","11/30/2029","NTT-Deskside Services-WestCoast-Local"
"PC077222","PC077222","HSS-1984817","DDVJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","","CT Scan Trailer outside WCGH","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD085226","LD085226-M2","HSS-1041035-M2","FV560N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2105","2","REQ0830358-RITM0872437-SCTASK1380147","01/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"","H3MMVF3","HSS-1940484","H3MMVF3","VIHA-UPR-Ucluelet Peninsula Road","Main","221","2","DMND0005329","01/31/2031","NTT-Deskside Services-WestCoast-Remote"
"LD065143","LD065143","HSS-1045611","BQH3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2102","2","REQ1241850-RITM1308708-SCTASK2102732","04/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"TD020314","TD020314-M2","HSS-8068815","J2M60N3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","11","1","VIHATRP20221114-023","03/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC034085","PC034085","HSS-8058683","3ZTKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2904 (Wall Mount)","","VIHATRP20220505-029","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD066228","LD031871","HSS-8024964","1DJKGC3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","Team Room","1","VIHATRP20211025-014","04/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC040011","PC040011","HSS-8058706","1FPKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Break Room","","VIHATRP20220505-045","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD066212","LD065793","LD065793","8FRQVP3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","MHAS","1","VIHATRP20221114-003","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"LD071982","LD058317","HSS-1025824","G2VVR63","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","'-","1","REQ0198356-RITM0207580-SCTASK0323978","07/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD065379","LD065379","HSS-8058695","6DPKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","2","1","VIHATRP20220505-039","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD030976","LD066016","HSS-8078557","1S66PW3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Admin Office","1","VIHATRP20230918-032","11/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD023707","LD023707","HSS-8095837","HKHMG14","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Physio","1","ISLHTRP20250922-012","09/30/2030","NTT-Deskside Services-WestCoast-Remote"
"PC077216","PC077216-M1","HSS-1984811","1LVJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2514 (Reports Room A)","","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD101867","LD101867","HSS-1046163","C8P5VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2403","2","REQ1269099-RITM1338020-SCTASK2147775","05/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD020513","LD020513","HSS-1042204","JP8QQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2102","2","REQ0898190-RITM0944194-SCTASK1497892","06/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC049239","PC049239","HSS-8089629","FVCJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2270","2","VIHATRP20240909-078","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC060712TRP","PC074077","HSS-1903207","JJ25TY3","VIHA-UPR-Ucluelet Peninsula Road","Main Building","Lab","1","DMND0005135","12/31/2032","NTT-Deskside Services-WestCoast-Remote"
"LD065129","LD065129","HSS-8095846","7ZVLG14","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","1","1","ISLHTRP20250922-019","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC034087","PC034087","HSS-8086280","2DF4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2313","2","VIHATRP20240429-054","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"","LD090676","HSS-1046324","1FP3TY3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services","4780 Roger Street","Room 13","Main","REQ1273660-RITM1342916-SCTASK2163277","06/30/2032","NTT-Deskside Services-WestCoast-Local"
"PC038026","PC038026","HSS-8093417","5NQ4W14","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Maternity","1","ISLHTRP20250512-043","06/30/2029","NTT-Deskside Services-WestCoast-Remote"
"LD031884","LD031884-M2","HSS-1048829","2Q5LG14","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","20","1","INC3633514","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD030570","LD030570","HSS-1044757","6VFLTY3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","Admin","1","REQ1144345-RITM1204857-SCTASK1936365","01/31/2032","NTT-Deskside Services-WestCoast-Local"
"","LD080045","HSS-1036758","3RH50N3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","6 (WFH not yet assigned)","1","REQ0650267-RITM0683143-SCTASK1072980","10/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC031608","PC031608-M1","","20TQVP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2330","2","INC2424671","06/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC033749","PC033749","HSS-8089608","9SSHTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2469","2","VIHATRP20240909-060","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC090480","PC090480","HSS-1036068","2WX60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2306","2","REQ1605081-RITM1693571-SCTASK2721057","12/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD065993","LD065993","HSS-8080043","BYG7PW3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Laboratory reception","1","VIHATRP20231023-113","12/31/2031","NTT-Deskside Services-WestCoast-Remote"
"PC075785","PC075785","HSS-1940285","DV0LG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"LD028692","LD028692","HSS-8073791","8GZPQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","19","1","VIHATRP20230417-044","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD065651","LD065651","HSS-8072194","J00TVP3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","14","1","VIHATRP20230213-044","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC034084","PC034084","PC034084","BDP60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2351","","VIHATRP20221114-067","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD086133","LD030382","HSS-1024202","B9N4X53","VIHA-PAHC-Port Alberni Health Centre","","","","REQ0165883-RITM0173168-SCTASK0258862","04/30/2029","NTT-Deskside Services-WestCoast-Local"
"PC041946","PC041946-M2","HSS-1044103","GSD7PW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2441","2","REQ1103540-RITM1161432-SCTASK1852775","12/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC067146","PC067146","HSS-8086289","3MZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2426","2","VIHATRP20240429-061","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD038208","LD038208-M2","HSS-8068825","C2B60N3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Flex Desk 1","1","VIHATRP20221114-028","03/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD033694","LD033694","HSS-8058700","64SJRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","3","1","VIHATRP20220505-042","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD039282","LD039282","HSS-8072145","J13TVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","23 - on desk outside of 23","1","VIHATRP20230213-027","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD036391","LD036391","HSS-8095820","JKHMG14","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","WC1422","1","ISLHTRP20250922-001","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"","LD034601","HSS-8013425-M1","VTB31994","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Front Meeting Room","1","","11/30/2021","NTT-Deskside Services-WestCoast-Local"
"PC034084","PC034084","PC034084","DQGMVF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2351","","VIHATRP20221114-067","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC033754_EVG","PC033754","PC033754","DDP60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","1420","","VIHATRP20221114-064","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD066518","LD066518","HSS-8086223","3KT3TY3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","10","1","VIHATRP20240429-007","07/31/2032","NTT-Deskside Services-WestCoast-Local"
"LD034600","LD0583010","HSS-8072168","6KNSVP3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","Room #21","1","VIHATRP20230213-038","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD085671","LD085671","HSS-1044781","8HGLTY3","VIHA-WCGH-West Coast General Hospital","Main Building","13 (Catherine Collicott - Team Lead)","1","REQ1112601-RITM1170973-SCTASK1937680","01/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD066253","LD066253-M2","HSS-8016868-M1","VTJ93986","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","Rm 6","1","","07/31/2022","NTT-Deskside Services-WestCoast-Staffed"
"LD033694","LD033694","HSS-8058701","FZ4KRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","3","1","VIHATRP20220505-042","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC031593","PC031593-M2","HSS-8058658","74CKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2215 (Report Room B)","2","VIHATRP20220505-012","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD066027","LD050416","HSS-8089609","DSSHTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2104","2","VIHATRP20240909-061","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC035987","PC077226","HSS-1984825","10HKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2905 - Patient Room","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD066422","LD066422","LD034330","901RVP3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","HCNO","1","VIHATRP20221114-058","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"LD037792","LD037792","HSS-8072130","DXPSVP3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Emily Thorsteinsson Device","1","VIHATRP20230213-009","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD033690","LD033690","HSS-8072154","7HDRVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main building","Leader's office","1","VIHATRP20230213-036","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD061485","LD100027","HSS-1038924","87M60N3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","6 (WFH not yet assigned)","1","REQ0721978-RITM0758694-SCTASK1195125","12/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD038211","LD038211","HSS-8058716","DDPKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","South HCN","1","VIHATRP20220505-050","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC050094","PC050094","HSS-8086291","FCF4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2258 - Radiologist office","2","VIHATRP20240429-062","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC033288","PC033288","PC033288","75X60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2491 - Sharon","2","VIHATRP20221114-046","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"","LD031325","HSS-8017480-M1","VTK21660","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","1486 Crawlspace","2","","08/31/2022","NTT-Deskside Services-WestCoast-Staffed"
"TD001654","TD001654","TD001654","JXB60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCICU - 2166 - Physician On-Call Room","","VIHATRP20221114-045","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD057867","LD057867","HSS-1031619","F8XKGC3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2104","2","REQ0425099-RITM0445704-SCTASK0701368","02/28/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC032106","PC032106","PC032106","1P170N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedSurg - Nursing Station - A Side Desk","","VIHATRP20221114-059","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD057790","LD023635","HSS-1031517","FMCKGC3","VIHA-PACDF-Port Alberni Community Dialysis Facility-Main Building-1st Floor","Main Building","1","1","REQ0419689-RITM0440100-SCTASK0681751","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC067175","PC067175-M2","HSS-8086243","FQK4VZ3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Medical Imaging Front Computer","1","VIHATRP20240429-023","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"PC049239","PC049239","HSS-8089628","DYCJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2270","2","VIHATRP20240909-078","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD033685","LD033685","LD033685","DMG60N3","VIHA-WCMHAS-West Coast Mental Health & Addiction Services-Main Building-1st Floor","Main Building","first cubicle after reception","1","VIHATRP20221114-005","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"LD048228","LD048228","HSS-8094114","5XZ4W14","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Reception Building 202","1","ISLHTRP20250623-074","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD065129","LD065697","HSS-8072131","8D7RVP3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","1","1","VIHATRP20230213-010","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC033180","PC033180","HSS-8078595","5CXRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","WC1501","1","VIHATRP20230918-061","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC032076","PC032076","HSS-8095822","F04LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2462","2","ISLHTRP20250922-002","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC033993","PC033993","HSS-8078584","CC8SQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","Telehealth Room - Room 2245","2","VIHATRP20230918-054","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD027218","LD027218","HSS-8072149","239TVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Manager Office","1","VIHATRP20230213-032","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC090081","8YLJTY3 MONITOR P2423D","","8YLJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - 2012 - Triage Desk by door","","222915","","NTT-Deskside Services-WestCoast-Staffed"
